"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"FF","2019-06-02","95.8","-1.37","5.37","Truist Park",592444,657097,,"foul",,,,,14,"JaCoby Jones homers (6) on a line drive to left center field.","R","R","R","ATL","DET","S",,,0,0,2019,"-1.05","1.15","0.99","2.15",,,,2,8,"Top",,,,,,,8.46424200433085,-139.09359133507,-5.36886646049182,-15.3218845380174,31.5816336658712,-16.5279323372793,"3.43","1.66",140,"78.8",13,"94.8",2558,"5.8",567192,452095,518692,645277,518626,621020,663586,660670,455976,"54.66",,,,,,,,62,1,"4-Seam Fastball",3,2,2,3,2,3,2,3,"Standard","Standard",222,"0","-0.019",,,,"0.019","88.0",1,-1,"0.846","0.154",25,27,26,27,1,3,1,1,4,2,"1.39","1.05","1.05",
"SL","2019-06-02","83","-2.76","4.88","Truist Park",592206,527054,,"foul",,,,,14,"Nicholas Castellanos singles on a line drive to right fielder Johan Camargo.   Christin Stewart to 3rd.","R","R","R","ATL","DET","S",,,1,2,2019,"0.41","0.5","0.15","1.53",,621514,,1,1,"Top",,,,,,,5.80973736583985,-120.762188809018,-2.14227056309809,2.83990926760702,23.0541816101454,-27.243939357081,"3.49","1.72",,,,"82.3",2671,"5.8",567192,452095,518692,645277,518626,621020,663586,660670,622666,"54.7",,,,,,,,3,5,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",140,"0","0",,,,"0",,0,0,"0.481","0.519",28,27,28,27,1,0,7,1,6,2,"2.88","-0.41","-0.41",
"SL","2019-06-02","80.9","2.63","5.3","Truist Park",518692,571510,,"foul",,,,,14,"Freddie Freeman strikes out swinging.","R","L","L","ATL","DET","S",,,0,1,2019,"-0.24","-0.13","0.65","1.38",,660670,,1,1,"Bot",,,,,,,-3.93451515961127,-117.811605176639,-1.91329843527323,-1.54102807950277,20.9684599417323,-33.2310607305403,"3.46","1.73",3,"63.3",-33,"80.6",2331,"5.9",567192,606988,543308,493596,641525,592348,621514,592444,592206,"54.59",,,,,,,,8,2,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",297,"0","-0.078",,,,"0.078","88.0",0,0,"0.566","0.566",28,29,28,30,1,0,5,1,5,2,"3.65","-0.24","-0.24",
"CH","2019-06-02","78.6","2.54","6.06","Truist Park",663586,598286,,"foul",,,,,12,"Austin Riley called out on strikes.","R","R","L","ATL","DET","S",,,2,2,2019,"1.2","0.63","1.54","2.68",,,,1,6,"Bot",,,,,,,-4.24445495232175,-114.362593718443,-1.65885244735519,10.9722114372314,19.4305565326648,-26.7798126584035,"3.3","1.58",126,"67.1",15,"77.6",1635,"5.4",567192,606988,543308,641525,608475,592348,621514,592444,592206,"55.11",,,,,,,,49,7,"Changeup",3,0,3,0,0,3,3,0,"Infield shift","Strategic",118,"0","0",,,,"0","88.0",3,3,"0.911","0.911",29,22,30,22,1,2,4,1,3,2,"3.17","1.2","-1.2",
"SL","2019-06-02","80.6","-2.81","4.88","Truist Park",592206,527054,,"foul",,,,,14,"Nicholas Castellanos singles on a line drive to right fielder Johan Camargo.   Christin Stewart to 3rd.","R","R","R","ATL","DET","S",,,0,2,2019,"0.53","0.11","0.18","0.84",,,621514,1,1,"Top",,,,,,,5.5891969892737,-117.213940411902,-2.55375756120082,3.90190674570989,19.1659850181085,-31.0068343764928,"3.63","1.72",,,,"80",2683,"5.6",567192,452095,518692,645277,518626,621020,663586,660670,622666,"54.91",,,,,,,,3,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",102,"0","0",,,,"0",,0,0,"0.497","0.503",28,27,28,27,1,0,7,1,6,2,"3.47","-0.53","-0.53",
"CH","2019-06-02","79.2","2.39","6.15","Truist Park",663586,598286,,"foul",,,,,8,"Austin Riley called out on strikes.","R","R","L","ATL","DET","S",,,2,2,2019,"1.28","0.63","-0.14","1.56",,,,1,6,"Bot",,,,,,,-7.65092918708398,-115.001266349593,-4.33724838372257,12.3302188300978,18.9070509413565,-26.293836444444,"3.29","1.58",9,"90.3",-12,"77.9",1545,"5.3",567192,606988,543308,641525,608475,592348,621514,592444,592206,"55.23",,,,,,,,49,6,"Changeup",3,0,3,0,0,3,3,0,"Infield shift","Strategic",116,"0","0",,,,"0","90.3",3,3,"0.911","0.911",29,22,30,22,1,2,4,1,3,2,"3.13","1.28","-1.28",
"SL","2019-06-02","88.5","-1.16","5.83","Truist Park",606988,461872,,"foul",,,,,14,"Grayson Greiner walks.","R","R","R","ATL","DET","S",,,3,2,2019,"0.21","0.37","0.5","1.32",,,,2,6,"Top",,,,,,,3.58810569981524,-128.691439422124,-5.68510908505963,1.59006994883147,24.4504101929986,-27.2492191990228,"3.45","1.68",,,,"87.8",2573,"5.7",567192,452095,518692,645277,518626,621020,663586,660670,622666,"54.8",,,,,,,,46,7,"Slider",3,0,0,3,0,3,0,3,"Standard","Standard",151,"0","0",,,,"0",,3,-3,"0.909","0.091",33,26,34,27,1,2,2,1,2,2,"2.59","-0.21","-0.21",
"SL","2019-06-02","82","2.66","5.3","Truist Park",621020,571510,,"foul",,,,,13,"Dansby Swanson strikes out swinging.","R","R","L","ATL","DET","S",,,1,1,2019,"-0.28","0.04","-1.1","2.32",,660670,,0,1,"Bot",,,,,,,-7.9030940778924,-119.276705653039,-0.344395443576103,-1.3067075426874,19.6727401989312,-31.9168592945009,"3.37","1.64",7,"72.5",-20,"81.7",2549,"5.8",567192,606988,543308,493596,641525,592348,621514,592444,592206,"54.68",,,,,,,,7,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",261,"0","-0.1",,,,"0.1","88.0",0,0,"0.607","0.607",28,25,28,25,1,0,5,1,5,2,"3.38","-0.28","0.28",
"SL","2019-06-02","88.8","-2.78","6.23","Truist Park",621514,592426,,"foul",,,,,7,"Christin Stewart homers (4) on a fly ball to right field.","R","L","R","ATL","DET","S",,,1,2,2019,"0.04","-0.56","-0.66","2",,,,1,9,"Top",,,,,,,5.09971189677612,-129.373330701888,-3.2629298295997,-0.356800953220031,21.6867061133137,-38.164856834986,"3.15","1.59",67,"75.7",7,"89.6",2566,"6.3",567192,452095,518692,645277,518626,621020,518586,660670,455976,"54.22",,,,,,,,73,4,"Slider",7,3,3,7,3,7,3,7,"Infield shift","Standard",4,"0","0",,,,"0","88.0",4,-4,"0.995","0.005",27,25,28,26,1,4,1,1,6,2,"3.41","-0.04","0.04",
"SI","2019-06-02","87.8","-2.54","4.95","Truist Park",592206,527054,,"foul",,,,,13,"Nicholas Castellanos singles on a line drive to right fielder Johan Camargo.   Christin Stewart to 3rd.","R","R","R","ATL","DET","S",,,0,0,2019,"-0.86","0.51","-1.02","2.55",,,621514,1,1,"Top",,,,,,,5.40547444212736,-127.789583368407,-0.770693599043819,-10.4004199534491,24.6736360098769,-26.7178184026484,"3.63","1.72",78,"65.6",-2,"87.7",2121,"6",567192,452095,518692,645277,518626,621020,663586,660670,622666,"54.45",,,,,,,,3,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",239,"0","-0.054",,,,"0.054","88.0",0,0,"0.497","0.503",28,27,28,27,1,0,7,1,6,2,"2.47","0.86","0.86",
"CH","2019-06-02","79.6","2.54","6.01","Truist Park",663586,598286,,"foul",,,,,9,"Austin Riley called out on strikes.","R","R","L","ATL","DET","S",,,2,2,2019,"1.24","0.67","0.33","1.7",,,,1,6,"Bot",,,,,,,-6.9696739055,-115.659122851854,-3.91171150367834,12.0116076386253,19.315859452346,-25.8808208001316,"3.3","1.58",,,,"78.7",1486,"5.5",567192,606988,543308,641525,608475,592348,621514,592444,592206,"55.02",,,,,,,,49,5,"Changeup",3,0,3,0,0,3,3,0,"Infield shift","Strategic",119,"0","0",,,,"0",,3,3,"0.911","0.911",29,22,30,22,1,2,4,1,3,2,"3.02","1.24","-1.24",
"CU","2019-06-02","85","-3.02","6.23","Truist Park",621514,592426,,"foul",,,,,2,"Christin Stewart homers (4) on a fly ball to right field.","R","L","R","ATL","DET","S",,,1,1,2019,"0.95","-0.98","-0.17","3.05",,,,1,9,"Top",,,,,,,4.78124233402343,-123.666794484196,0.810208848230451,8.79584174750508,24.061639849408,-42.5460627793559,"3.24","1.59",151,"62.9",31,"84.9",2692,"6.2",567192,452095,518692,645277,518626,621020,518586,660670,455976,"54.33",,,,,,,,73,3,"Curveball",7,3,3,7,3,7,3,7,"Standard","Standard",44,"0","-0.044",,,,"0.044","88.0",4,-4,"0.995","0.005",27,25,28,26,1,4,1,1,6,2,"4.15","-0.95","0.95",
"FF","2019-06-02","94.3","-1.09","5.83","Truist Park",606988,461872,,"foul",,,,,3,"Grayson Greiner walks.","R","R","R","ATL","DET","S",,,1,2,2019,"-0.17","1.34","0.48","2.98",,,,2,6,"Top",,,,,,,4.43048955237027,-137.306301032379,-4.71339394603541,-3.05358065532909,28.1861082961109,-14.462795485925,"3.41","1.68",,,,"94.4",2166,"6.1",567192,452095,518692,645277,518626,621020,663586,660670,622666,"54.37",,,,,,,,46,4,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",187,"0","0",,,,"0",,3,-3,"0.909","0.091",33,26,34,27,1,2,2,1,2,2,"1.22","0.17","0.17",
"FF","2019-06-02","90.6","-2.51","4.88","Truist Park",621514,527054,,"foul",,,,,4,"Christin Stewart singles on a line drive to right fielder Johan Camargo.","R","L","R","ATL","DET","S",,,3,2,2019,"-0.55","1.07","-0.53","2.57",,,,1,1,"Top",,,,,,,6.06295556386095,-131.869063741064,-2.13390189573736,-7.53240729164438,24.0951722637417,-19.6072562349465,"3.3","1.59",184,"72.1",33,"90.4",2357,"5.8",567192,452095,518692,645277,518626,621020,663586,660670,622666,"54.65",,,,,,,,2,6,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Strategic",207,"0","0",,,,"0","88.0",0,0,"0.522","0.478",28,25,28,26,1,0,7,1,6,2,"1.73","0.55","-0.55",
"FC","2019-06-02","88","2.5","6.03","Truist Park",663586,598286,,"foul",,,,,11,"Austin Riley called out on strikes.","R","R","L","ATL","DET","S",,,1,1,2019,"-0.04","0.77","-0.91","3.14",,,,1,6,"Bot",,,,,,,-8.0011687993169,-127.858399730606,-2.4643917001018,0.91421150736996,21.9468611586645,-23.7602170573748,"3.35","1.58",,,,"86.7",2140,"5.2",567192,606988,543308,641525,608475,592348,621514,592444,592206,"55.31",,,,,,,,49,3,"Cutter",3,0,3,0,0,3,3,0,"Infield shift","Strategic",183,"0","-0.044",,,,"0.044",,3,3,"0.911","0.911",29,22,30,22,1,2,4,1,3,2,"2.27","-0.04","0.04",
"FC","2019-06-02","88.7","2.66","6.06","Truist Park",663586,598286,,"foul",,,,,5,"Austin Riley called out on strikes.","R","R","L","ATL","DET","S",,,1,0,2019,"0.21","0.55","0.05","2.32",,,,1,6,"Bot",,,,,,,-6.72410884158572,-129.01057954582,-4.21929447034729,3.52320204112003,23.3525209509697,-25.5713445316907,"3.33","1.58",332,"111.9",19,"88.1",2173,"5.7",567192,606988,543308,641525,608475,592348,621514,592444,592206,"54.84",,,,,,,,49,2,"Cutter",3,0,3,0,0,3,3,0,"Infield shift","Strategic",159,"0","-0.037",,,,"0.037","111.9",3,3,"0.911","0.911",29,22,30,22,1,2,4,1,3,2,"2.39","0.21","-0.21",
"FF","2019-06-02","88.6","-2.6","4.86","Truist Park",621514,527054,,"foul",,,,,9,"Christin Stewart singles on a line drive to right fielder Johan Camargo.","R","L","R","ATL","DET","S",,,3,0,2019,"-0.3","0.96","0.31","2",,,,1,1,"Top",,,,,,,7.66291147013716,-128.849366406438,-2.96930041239066,-4.65830173268346,21.9931441070131,-21.2026221497578,"3.18","1.59",332,"108.7",21,"88.6",2318,"5.9",567192,452095,518692,645277,518626,621020,663586,660670,622666,"54.55",,,,,,,,2,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",197,"0","-0.05",,,,"0.05","108.7",0,0,"0.522","0.478",28,25,28,26,1,0,7,1,6,2,"1.95","0.3","-0.3",
"SL","2019-06-02","78.7","2.5","5.33","Truist Park",660670,571510,,"foul",,,,,6,"Ronald Acuna singles on a ground ball to third baseman Brandon Dixon.","R","R","L","ATL","DET","S",,,3,2,2019,"-0.19","-0.46","0.78","2.3",,,,0,1,"Bot",,,,,,,-3.35302458193899,-114.574464738122,1.03658180412636,-1.10558622382837,19.8797403195093,-36.598790249896,"3.5","1.63",180,"65.8",40,"78.1",2236,"5.7",567192,606988,543308,493596,641525,592348,621514,592444,592206,"54.77",,,,,,,,6,6,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",337,"0","0",,,,"0","88.0",0,0,"0.547","0.547",28,21,28,22,1,0,5,1,5,2,"4.21","-0.19","0.19",
"FF","2019-06-02","95.2","-2.56","6.39","Truist Park",592348,592426,,"foul",,,,,9,"Niko Goodrum grounds out, second baseman Ozzie Albies to pitcher Luke Jackson.","R","L","R","ATL","DET","S",,,3,1,2019,"-0.58","1.28","0.81","2.05",,,,0,9,"Top",,,,,,,10.0725450680469,-138.176180674718,-8.63464312346192,-9.32755667540893,25.6839210455887,-14.2046145006957,"3.61","1.71",12,"81.8",-9,"95.4",2175,"6.2",567192,452095,518692,645277,518626,621020,518586,660670,455976,"54.32",,,,,,,,72,5,"4-Seam Fastball",7,3,3,7,3,7,3,7,"Standard","Standard",204,"0","-0.091",,,,"0.091","88.0",4,-4,"0.987","0.013",27,27,28,27,1,4,1,1,6,2,"1.23","0.58","-0.58",
"SL","2019-06-02","87.3","-1.19","5.85","Truist Park",606988,461872,,"foul",,,,,14,"Grayson Greiner walks.","R","R","R","ATL","DET","S",,,0,0,2019,"0.51","0.23","0.06","1.07",,,,2,6,"Top",,,,,,,1.99335739095474,-127.174808826552,-5.92268106277823,5.19979326637235,18.2633678027191,-28.9830661544652,"3.59","1.68",,,,"87.4",2487,"5.6",567192,452095,518692,645277,518626,621020,663586,660670,622666,"54.88",,,,,,,,46,1,"Slider",3,0,0,3,0,3,0,3,"Standard","Standard",115,"0","-0.019",,,,"0.019",,3,-3,"0.909","0.091",33,26,34,27,1,2,2,1,2,2,"2.76","-0.51","-0.51",
"FF","2019-06-02","96.4","-1.42","5.35","Truist Park",641525,657097,,"foul",,,,,6,"Brandon Dixon reaches on a fielding error by shortstop Dansby Swanson.","R","R","R","ATL","DET","S",,,3,1,2019,"-0.92","1.34","0.56","2.57",,,,0,8,"Top",,,,,,,7.15369381549241,-140.07996942705,-4.72464727624122,-13.287917264375,28.4214718833414,-14.1559188604637,"3.34","1.62",,,,"95.4",2511,"5.5",567192,452095,518692,645277,518626,621020,663586,660670,455976,"54.95",,,,,,,,58,5,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",214,"0","-0.091",,,,"0.091",,3,-3,"0.935","0.065",25,27,26,27,1,3,1,1,4,2,"1.17","0.92","0.92",
"CH","2019-06-02","79.3","2.55","6.07","Truist Park",518626,598286,,"foul",,,,,14,"Josh Donaldson strikes out swinging.","R","R","L","ATL","DET","S",,,1,2,2019,"1.09","0.73","0.74","1.34",,,,0,6,"Bot",,,,,,,-5.84025777852108,-115.207884330897,-4.86278537456447,10.5000917847657,19.6551907838674,-25.1952081196963,"3.26","1.58",162,"63.5",31,"78.4",1493,"5.6",567192,606988,543308,641525,608475,592348,621514,592444,592206,"54.92",,,,,,,,48,4,"Changeup",3,0,3,0,0,3,3,0,"Standard","Strategic",124,"0","0",,,,"0","88.0",3,3,"0.918","0.918",29,33,30,34,1,2,4,1,3,2,"2.98","1.09","-1.09",
"CU","2019-06-02","78.8","-1.37","5.74","Truist Park",608475,657053,,"foul",,,,,14,"Dawel Lugo grounds out, third baseman Josh Donaldson to first baseman Freddie Freeman.","R","R","R","ATL","DET","S",,,1,2,2019,"1.05","-0.91","1.1","2.09",,,,2,8,"Top",,,,,,,3.41870669044154,-114.773966378275,0.583238130187049,8.7327846904288,21.2470982330623,-40.6066292904477,"3.23","1.54",121,"61.6",22,"79.3",2520,"6.6",567192,452095,518692,645277,518626,621020,663586,660670,455976,"53.93",,,,,,,,63,4,"Curveball",3,3,3,3,3,3,3,3,"Standard","Standard",49,"0","0",,,,"0","88.0",0,0,"0.58","0.42",23,24,23,25,1,1,4,1,2,2,"4.55","-1.05","-1.05",
"SI","2019-06-02","94.7","-2.06","5.24","Truist Park",608475,657053,,"foul",,,,,4,"Dawel Lugo grounds out, third baseman Josh Donaldson to first baseman Freddie Freeman.","R","R","R","ATL","DET","S",,,1,0,2019,"-1.29","0.49","-0.67","2.21",,,,2,8,"Top",,,,,,,6.51595814742414,-137.914512076131,-3.38801411739095,-17.9030846508986,27.7969940578019,-25.4117881554237,"3.31","1.54",1,"68.9",-58,"95.2",2279,"6.4",567192,452095,518692,645277,518626,621020,663586,660670,455976,"54.15",,,,,,,,63,2,"Sinker",3,3,3,3,3,3,3,3,"Standard","Standard",249,"0","-0.021",,,,"0.021","88.0",0,0,"0.58","0.42",23,24,23,25,1,1,4,1,2,2,"2.03","1.29","1.29",
"FF","2019-06-02","92.5","1.71","6.66","Truist Park",608475,656794,,"foul",,,,,11,"Dawel Lugo lines out to shortstop Dansby Swanson.","R","R","L","ATL","DET","S",,,0,1,2019,"0.36","1.49","-0.9","2.76",,,,0,7,"Top",,,,,,,-7.36641361951214,-134.373130431361,-7.32824520355043,5.77181344796565,25.1843149043363,-13.0173940177516,"3.31","1.54",,,,"92.2",2087,"5.9",567192,452095,518692,645277,518626,621020,663586,660670,622666,"54.6",,,,,,,,51,2,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",166,"0","-0.052",,,,"0.052",,3,-3,"0.902","0.098",26,24,26,25,1,0,1,1,2,2,"1.2","0.36","-0.36",
"FF","2019-06-02","92.9","2.31","5.67","Truist Park",660670,571510,,"foul",,,,,4,"Ronald Acuna singles on a ground ball to third baseman Brandon Dixon.","R","R","L","ATL","DET","S",,,1,0,2019,"0.67","1.26","-0.48","2.28",,,,0,1,"Bot",,,,,,,-8.57229659863463,-135.073547492769,-5.67690191557867,9.8539284248049,25.487944293207,-15.7965579644498,"3.44","1.63",176,"66.2",34,"93.2",2289,"6.2",567192,606988,543308,493596,641525,592348,621514,592444,592206,"54.26",,,,,,,,6,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",152,"0","-0.05",,,,"0.05","88.0",0,0,"0.547","0.547",28,21,28,22,1,0,5,1,5,2,"1.37","0.67","-0.67",
"SL","2019-06-01","81","-1.64","6.53","Truist Park",592444,647336,,"foul",,,,,7,"JaCoby Jones flies out to center fielder Ronald Acuna.","R","R","R","ATL","DET","S",,,1,0,2019,"0.44","-0.2","-0.77","1.77",,,,1,7,"Top",,,,,,,1.11692046139544,-117.894781908955,-3.66316670444041,3.76495675569309,19.7241513938575,-33.5673968720911,"3.46","1.66",52,"88.3",2,"79.5",2849,"5",567191,452095,518692,645277,518626,621020,663586,660670,455976,"55.53",,,,,,,,53,2,"Slider",6,3,3,6,3,6,3,6,"Standard","Standard",66,"0","-0.037",,,,"0.037","88.3",3,-3,"0.924","0.076",21,27,22,27,3,2,7,1,6,1,"3.81","-0.44","-0.44",
"FF","2019-06-01","93.3","-1.91","6.16","Truist Park",608475,647336,,"foul",,,,,9,"Dawel Lugo lines out to first baseman Freddie Freeman.","R","R","R","ATL","DET","S",,,1,0,2019,"-0.33","1.01","0.29","1.75",,,,2,6,"Top",,,,,,,6.25126815078557,-135.55884429266,-7.65352074427084,-5.16087810699845,25.1419208210284,-18.8076712043264,"3.37","1.53",218,"74.6",37,"92.4",2534,"5.5",567191,452095,518692,645277,518626,621020,663586,660670,455976,"55.02",,,,,,,,45,2,"4-Seam Fastball",4,3,3,4,3,4,3,4,"Standard","Standard",198,"0","-0.021",,,,"0.021","88.0",1,-1,"0.729","0.271",21,24,22,25,3,2,7,3,6,1,"1.67","0.33","0.33",
"FF","2019-06-01","90.9","1.52","6","Truist Park",518626,596057,,"foul",,,,,2,"Josh Donaldson grounds out, shortstop Niko Goodrum to first baseman John Hicks.","R","R","L","ATL","DET","S",,,0,0,2019,"0.6","1.26","-0.09","2.84",,,,0,6,"Bot",,,,,,,-5.12471050643509,-132.178641873471,-4.56715279598171,7.73367510963187,24.2988827179503,-17.3013360519897,"3.29","1.58",,,,"89.4",2366,"5.1",567191,606988,543308,641525,608475,592348,621514,592444,592206,"55.39",,,,,,,,46,1,"4-Seam Fastball",4,3,4,3,3,4,4,3,"Infield shift","Standard",155,"0","-0.04",,,,"0.04",,1,1,"0.746","0.746",26,33,26,34,3,2,5,1,5,1,"1.6","0.6","-0.6",
"SI","2019-06-01","91.6","-1.82","6.2","Truist Park",641525,647336,,"foul",,,,,7,"Brandon Dixon strikes out swinging.","R","R","R","ATL","DET","S",,,1,1,2019,"-1.37","0.39","-0.59","2.12",,,,0,6,"Top",,,,,,,5.80862352258275,-133.14516610091,-5.21542934419357,-16.9155619195945,24.3562275110592,-26.9503735990488,"3.42","1.63",2,"62.2",-45,"90.3",2255,"5.2",567191,452095,518692,645277,518626,621020,663586,660670,455976,"55.25",,,,,,,,43,3,"Sinker",4,3,3,4,3,4,3,4,"Standard","Standard",254,"0","-0.061",,,,"0.061","88.0",1,-1,"0.667","0.333",21,27,22,27,3,2,7,1,6,1,"2.41","1.37","1.37",
"FF","2019-06-01","92.3","-1.88","6.18","Truist Park",641525,647336,,"foul",,,,,5,"Brandon Dixon strikes out swinging.","R","R","R","ATL","DET","S",,,0,0,2019,"-0.46","0.87","0.03","2.69",,,,0,6,"Top",,,,,,,5.67318593880935,-134.16899463456,-4.82037986279598,-6.50686897148136,26.108798036999,-21.2921391347599,"3.42","1.63",,,,"90.6",2385,"5.1",567191,452095,518692,645277,518626,621020,663586,660670,455976,"55.39",,,,,,,,43,1,"4-Seam Fastball",4,3,3,4,3,4,3,4,"Standard","Standard",208,"0","-0.04",,,,"0.04",,1,-1,"0.667","0.333",21,27,22,27,3,2,7,1,6,1,"1.91","0.46","0.46",
"SL","2019-06-01","84.7","1.57","6.1","Truist Park",660670,596057,,"foul",,,,,13,"Ronald Acuna singles on a ground ball to center fielder JaCoby Jones.   Ozzie Albies scores.    Mike Soroka to 3rd.","R","R","L","ATL","DET","S",,,1,0,2019,"-0.3","0.01","-0.8","1.29",,645277,647336,1,5,"Bot",,,,,,,-4.8339819990964,-123.203383292361,-4.92761413099928,-2.18560309574754,20.3618523805578,-31.4537207036863,"3.51","1.65",,,,"83.3",2523,"5",567191,606988,543308,641525,608475,592348,621514,592444,592206,"55.49",,,,,,,,40,2,"Slider",2,3,2,3,3,2,2,3,"Infield shade","Standard",267,"0","-0.088",,,,"0.088",,-1,-1,"0.465","0.465",26,21,26,22,3,2,5,1,5,1,"3.28","-0.3","0.3",
"SL","2019-06-01","83.7","1.53","6.14","Truist Park",452095,596057,,"foul",,,,,7,"Tyler Flowers strikes out swinging.","R","R","L","ATL","DET","S",,,2,2,2019,"-0.39","-0.05","-0.39","2.22",,,645277,0,5,"Bot",,,,,,,-3.62443215522388,-121.779756122987,-2.53139407177612,-3.07264742177124,21.2251325932795,-32.5138529776915,"3.55","1.63",2,"72.4",-44,"82",2526,"4.9",567191,606988,543308,641525,608475,592348,621514,592444,592206,"55.63",,,,,,,,38,5,"Slider",2,3,2,3,3,2,2,3,"Standard","Standard",278,"0","0",,,,"0","88.0",-1,-1,"0.462","0.462",26,33,26,33,2,1,5,3,5,1,"3.46","-0.39","0.39",
"FF","2019-06-01","93.4","-2.08","6.09","Truist Park",596057,647336,,"foul",,,,,8,"Daniel Norris singles on a ground ball to pitcher Mike Soroka.","R","L","R","ATL","DET","S",,,2,1,2019,"-0.68","1.2","-0.06","1.98",,,,1,5,"Top",,,,,,,6.4903754309257,-135.667878590714,-7.30017024856548,-9.3888497028887,25.6196365848675,-16.5383143936898,"3.47","1.59",,,,"92.1",2427,"5.3",567191,452095,518692,645277,518626,621020,663586,660670,455976,"55.19",,,,,,,,33,4,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard",209,"0","-0.053",,,,"0.053",,1,-1,"0.676","0.324",21,26,22,26,2,1,7,31,6,17,"1.49","0.68","-0.68",
"SI","2019-06-01","93.5","-1.89","6.3","Truist Park",606988,647336,,"foul",,,,,1,"Grayson Greiner lines out to right fielder Nick Markakis.","R","R","R","ATL","DET","S",,,1,0,2019,"-1.02","0.63","-0.3","3.04",,,,2,4,"Top",,,,,,,6.08416017706281,-135.805478026123,-3.89562132914372,-13.360552474815,27.1078599336828,-24.1667475282037,"3.49","1.68",140,"95.2",4,"91.5",2224,"5",567191,452095,518692,645277,518626,621020,663586,660670,455976,"55.49",,,,,,,,26,2,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",238,"0","-0.021",,,,"0.021","95.2",-1,1,"0.41","0.59",21,26,22,27,2,1,7,1,6,1,"2.1","1.02","1.02",
"SL","2019-06-01","83.7","1.41","6.09","Truist Park",518626,596057,,"foul",,,,,5,"Josh Donaldson called out on strikes.","R","R","L","ATL","DET","S",,,1,1,2019,"-0.41","-0.05","0.09","2.35",,,,0,4,"Bot",,,,,,,-2.23023705871473,-121.81662173176,-2.14609310597364,-3.4937577296458,21.3191492555246,-32.5805179856279,"3.29","1.58",184,"71.6",62,"81.9",,"4.8",567191,606988,543308,641525,608475,592348,621514,592444,592206,"55.68",,,,,,,,29,3,"Slider",2,1,2,1,1,2,2,1,"Infield shift","Standard",277,"0","-0.061",,,,"0.061","88.0",1,1,"0.69","0.69",26,33,26,34,2,1,5,1,5,1,"3.46","-0.41","0.41",
"FF","2019-06-01","90.9","1.71","5.84","Truist Park",621020,596057,,"foul",,,,,8,"Dansby Swanson singles on a line drive to center fielder JaCoby Jones.","R","R","L","ATL","DET","S",,,2,2,2019,"0.41","1.16","0.1","2.1",,,,0,4,"Bot",,,,,,,-4.79045077990634,-132.115661659299,-5.78933467447724,5.61061831841597,24.8478590542037,-18.1479061313179,"3.46","1.63",,,,"89.6",2224,"5.3",567191,606988,543308,641525,608475,592348,621514,592444,592206,"55.19",,,,,,,,27,5,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",160,"0","0",,,,"0",,-1,-1,"0.421","0.421",26,25,26,25,2,1,5,1,5,1,"1.69","0.41","-0.41",
